customer_id,customer_segment,age_group,region,acquisition_channel,customer_lifetime_value
CUST-01293,Value Seekers,26-35,West,Email Marketing,986.04
CUST-01294,Value Seekers,51-65,East,Paid Social,1140.02
CUST-01295,Budget Shoppers,26-35,South,Paid Social,205.5
CUST-01296,Budget Shoppers,36-50,East,Organic Search,193.01
CUST-01297,Budget Shoppers,36-50,West,Paid Social,436.55
CUST-01298,Value Seekers,26-35,West,Paid Social,468.11
CUST-01299,Value Seekers,26-35,East,Direct,455.26
CUST-01300,Value Seekers,36-50,South,Paid Social,968.94
CUST-01301,Premium / High-End,36-50,South,Paid Social,3763.86
CUST-01302,Budget Shoppers,18-25,East,Direct,169.57
CUST-01303,Value Seekers,36-50,South,Paid Social,674.78
CUST-01304,Value Seekers,18-25,West,Direct,1164.34
CUST-01305,Budget Shoppers,36-50,North,Email Marketing,688.0
CUST-01306,Value Seekers,36-50,South,Organic Search,1510.25
CUST-01307,Premium / High-End,51-65,West,Email Marketing,664.35
CUST-01308,Budget Shoppers,18-25,,Paid Social,319.56
CUST-01309,Value Seekers,26-35,East,Email Marketing,1788.76
CUST-01310,Budget Shoppers,51-65,East,Organic Search,354.48
CUST-01311,Corporate / Bulk,65+,South,Paid Social,6224.81
CUST-01312,Budget Shoppers,65+,North,Paid Social,137.97
CUST-01313,Budget Shoppers,26-35,South,Paid Social,442.44
CUST-01314,Budget Shoppers,51-65,East,Paid Social,341.58
CUST-01315,Premium / High-End,26-35,,Email Marketing,3055.3
CUST-01316,Value Seekers,26-35,South,Paid Social,344.18
CUST-01317,Value Seekers,26-35,East,Organic Search,840.66
CUST-01318,Value Seekers,51-65,West,Organic Search,1160.35
CUST-01319,Corporate / Bulk,18-25,East,Organic Search,6684.66
CUST-01320,Budget Shoppers,26-35,East,Paid Social,437.14
CUST-01321,Corporate / Bulk,36-50,North,Paid Social,5450.39
CUST-01322,Value Seekers,36-50,East,Paid Social,1679.53
CUST-01323,Budget Shoppers,26-35,East,Paid Social,107.62
CUST-01324,Value Seekers,36-50,North,Paid Social,983.55
CUST-01325,Premium / High-End,26-35,North,Paid Social,4457.48
CUST-01326,Value Seekers,65+,South,Paid Social,1208.8
CUST-01327,Premium / High-End,26-35,North,Email Marketing,1910.89
CUST-01328,Budget Shoppers,65+,East,Direct,545.65
CUST-01329,Premium / High-End,18-25,South,Referral,3002.42
CUST-01330,Budget Shoppers,36-50,South,Direct,127.99
CUST-01331,Budget Shoppers,36-50,East,Organic Search,683.01
CUST-01332,Budget Shoppers,36-50,South,Paid Social,277.63
CUST-01333,Value Seekers,36-50,South,Paid Social,1072.03
CUST-01334,Corporate / Bulk,26-35,West,Organic Search,5781.53
CUST-01335,Corporate / Bulk,36-50,East,Paid Social,4153.79
CUST-01336,Budget Shoppers,18-25,South,Organic Search,258.12
CUST-01337,Corporate / Bulk,36-50,West,Organic Search,11041.44
CUST-01338,Budget Shoppers,51-65,East,Organic Search,598.35
CUST-01339,Budget Shoppers,51-65,South,Organic Search,638.56
CUST-01340,Budget Shoppers,36-50,North,Organic Search,428.11
CUST-01341,Value Seekers,26-35,West,Email Marketing,969.19
CUST-01342,Value Seekers,51-65,West,Paid Social,887.12
CUST-01343,Budget Shoppers,51-65,North,Organic Search,265.06
CUST-01344,Value Seekers,36-50,West,Organic Search,709.45
CUST-01345,Value Seekers,26-35,East,Email Marketing,794.59
CUST-01346,Budget Shoppers,36-50,East,Organic Search,409.62
CUST-01347,Budget Shoppers,26-35,South,Email Marketing,257.05
CUST-01348,Premium / High-End,26-35,East,Email Marketing,2768.74
CUST-01349,Value Seekers,51-65,North,Organic Search,803.69
CUST-01350,Corporate / Bulk,36-50,South,Direct,6161.82
CUST-01351,Value Seekers,51-65,North,Email Marketing,1427.35
CUST-01352,Corporate / Bulk,51-65,South,Referral,4226.39
CUST-01353,Budget Shoppers,18-25,North,Email Marketing,472.09
CUST-01354,Value Seekers,36-50,East,Email Marketing,850.87
CUST-01355,Value Seekers,26-35,North,Email Marketing,627.08
CUST-01356,Budget Shoppers,36-50,East,Referral,132.76
CUST-01357,Budget Shoppers,18-25,North,Paid Social,406.36
CUST-01358,Budget Shoppers,26-35,South,Organic Search,142.61
CUST-01359,Budget Shoppers,36-50,West,Referral,572.06
CUST-01360,Corporate / Bulk,36-50,East,Organic Search,622.77
CUST-01361,Premium / High-End,36-50,North,Referral,4051.97
CUST-01362,Value Seekers,51-65,West,Email Marketing,628.82
CUST-01363,Budget Shoppers,51-65,South,Email Marketing,361.65
CUST-01364,Corporate / Bulk,26-35,North,Direct,7929.59
CUST-01365,Premium / High-End,18-25,South,Organic Search,3005.42
CUST-01366,Premium / High-End,26-35,South,Organic Search,661.07
CUST-01367,Corporate / Bulk,26-35,North,Paid Social,6805.15
CUST-01368,Corporate / Bulk,18-25,East,Paid Social,5570.75
CUST-01369,Budget Shoppers,26-35,East,Email Marketing,90.1
CUST-01370,Corporate / Bulk,18-25,East,Organic Search,3871.8
CUST-01371,Value Seekers,26-35,North,Referral,386.0
CUST-01372,Budget Shoppers,51-65,East,Email Marketing,183.6
CUST-01373,Budget Shoppers,51-65,East,Paid Social,179.63
CUST-01374,Value Seekers,26-35,West,Paid Social,433.77
CUST-01375,Premium / High-End,36-50,East,Paid Social,2425.41
CUST-01376,Budget Shoppers,36-50,West,Paid Social,148.11
CUST-01377,Value Seekers,26-35,West,Email Marketing,673.42
CUST-01378,Value Seekers,65+,East,Organic Search,521.21
CUST-01379,Value Seekers,18-25,West,Paid Social,972.76
CUST-01380,Premium / High-End,18-25,East,Organic Search,1476.61
CUST-01381,Value Seekers,36-50,North,Referral,600.32
CUST-01382,Value Seekers,18-25,South,Email Marketing,1332.98
CUST-01383,Premium / High-End,26-35,North,Email Marketing,2805.49
CUST-01384,Value Seekers,18-25,South,Paid Social,1224.94
CUST-01385,Budget Shoppers,51-65,East,Paid Social,283.65
CUST-01386,Corporate / Bulk,18-25,North,Referral,4252.08
CUST-01387,Budget Shoppers,36-50,North,Email Marketing,152.71
CUST-01388,Value Seekers,51-65,East,Organic Search,537.08
CUST-01389,Value Seekers,18-25,West,Organic Search,483.55
CUST-01390,Value Seekers,51-65,South,Organic Search,913.83
CUST-01391,Premium / High-End,18-25,North,Organic Search,3487.97
CUST-01392,Budget Shoppers,26-35,West,Organic Search,427.31
CUST-01393,Value Seekers,18-25,West,Paid Social,520.15
CUST-01394,Premium / High-End,36-50,North,Paid Social,1478.95
CUST-01395,Premium / High-End,36-50,West,Paid Social,2347.81
CUST-01396,Corporate / Bulk,18-25,East,Referral,5367.98
CUST-01397,Premium / High-End,36-50,East,Paid Social,2222.39
CUST-01398,Budget Shoppers,26-35,North,Email Marketing,183.58
CUST-01399,Value Seekers,51-65,South,Organic Search,1105.8
CUST-01400,Budget Shoppers,36-50,West,Email Marketing,423.11
CUST-01401,Budget Shoppers,18-25,South,Organic Search,268.85
CUST-01402,Budget Shoppers,51-65,East,Paid Social,555.24
CUST-01403,Premium / High-End,36-50,East,Organic Search,2737.88
CUST-01404,Value Seekers,26-35,East,Direct,1622.05
CUST-01405,Value Seekers,26-35,North,Paid Social,1685.25
CUST-01406,Corporate / Bulk,36-50,East,Paid Social,6497.67
CUST-01407,Budget Shoppers,18-25,North,Paid Social,202.0
CUST-01408,Budget Shoppers,36-50,South,Paid Social,193.94
CUST-01409,Budget Shoppers,36-50,,Organic Search,421.88
CUST-01410,Budget Shoppers,36-50,West,Direct,179.93
CUST-01411,Value Seekers,36-50,North,Organic Search,1167.22
CUST-01412,Value Seekers,26-35,South,Paid Social,652.1
CUST-01413,Premium / High-End,18-25,East,Email Marketing,2627.39
CUST-01414,Corporate / Bulk,36-50,North,Paid Social,7138.73
CUST-01415,Budget Shoppers,36-50,West,Paid Social,807.22
CUST-01416,Budget Shoppers,36-50,North,Paid Social,716.11
CUST-01417,Premium / High-End,18-25,South,Email Marketing,2335.36
CUST-01418,Premium / High-End,26-35,South,Paid Social,2699.25
CUST-01419,Value Seekers,18-25,West,Direct,935.91
CUST-01420,Value Seekers,18-25,South,Email Marketing,810.9
CUST-01421,Value Seekers,26-35,West,Organic Search,1246.34
CUST-01422,Value Seekers,18-25,North,Referral,1471.6
CUST-01423,Value Seekers,26-35,North,Referral,485.68
CUST-01424,Value Seekers,36-50,East,Email Marketing,1745.56
CUST-01425,Budget Shoppers,51-65,West,Organic Search,432.06
CUST-01426,Premium / High-End,65+,South,Paid Social,1438.07
CUST-01427,Premium / High-End,36-50,North,Email Marketing,2068.2
CUST-01428,Budget Shoppers,36-50,South,Referral,290.32
CUST-01429,Value Seekers,36-50,North,Organic Search,661.72
CUST-01430,Corporate / Bulk,26-35,North,Email Marketing,10232.69
CUST-01431,Budget Shoppers,26-35,East,Referral,367.93
CUST-01432,Premium / High-End,26-35,South,Paid Social,1935.11
CUST-01433,Budget Shoppers,51-65,East,Organic Search,738.35
CUST-01434,Budget Shoppers,18-25,East,Paid Social,165.68
CUST-01435,Budget Shoppers,51-65,East,Email Marketing,228.16
CUST-01436,Budget Shoppers,36-50,South,Referral,91.74
CUST-01437,Value Seekers,26-35,East,Paid Social,1044.23
CUST-01438,Value Seekers,18-25,West,Referral,893.9
CUST-01439,Budget Shoppers,26-35,North,Organic Search,146.03
CUST-01440,Corporate / Bulk,36-50,East,Referral,7211.12
CUST-01441,Budget Shoppers,36-50,West,Organic Search,104.54
CUST-01442,Corporate / Bulk,51-65,East,Organic Search,4291.75
CUST-01443,Value Seekers,26-35,East,Organic Search,522.48
CUST-01444,Value Seekers,36-50,North,Organic Search,736.43
CUST-01445,Corporate / Bulk,18-25,North,Paid Social,13398.53
CUST-01446,Corporate / Bulk,65+,East,Organic Search,5543.2
CUST-01447,Premium / High-End,26-35,North,Organic Search,2024.53
CUST-01448,Value Seekers,18-25,North,Paid Social,1397.61
CUST-01449,Value Seekers,18-25,East,Email Marketing,1470.2
CUST-01450,Value Seekers,26-35,East,Email Marketing,467.7
CUST-01451,Premium / High-End,36-50,West,Direct,3265.86
CUST-01452,Budget Shoppers,26-35,West,Organic Search,356.46
CUST-01453,Premium / High-End,65+,South,Organic Search,2297.71
CUST-01454,Budget Shoppers,26-35,East,Referral,277.77
CUST-01455,Value Seekers,26-35,East,Direct,382.08
CUST-01456,Value Seekers,26-35,North,Paid Social,508.39
CUST-01457,Value Seekers,18-25,South,Referral,614.88
CUST-01458,Budget Shoppers,36-50,West,Paid Social,603.26
CUST-01459,Budget Shoppers,26-35,East,Paid Social,455.58
CUST-01460,Value Seekers,26-35,West,Organic Search,429.68
CUST-01461,Budget Shoppers,18-25,East,Organic Search,271.6
CUST-01462,Value Seekers,36-50,West,Organic Search,652.66
CUST-01463,Value Seekers,18-25,South,Direct,878.41
CUST-01464,Premium / High-End,65+,South,Referral,2040.17
CUST-01465,Value Seekers,18-25,East,Organic Search,1645.39
CUST-01466,Budget Shoppers,18-25,South,Organic Search,136.25
CUST-01467,Budget Shoppers,18-25,East,Organic Search,357.45
CUST-01468,Budget Shoppers,26-35,South,Organic Search,480.91
CUST-01469,Budget Shoppers,26-35,West,Paid Social,270.67
CUST-01470,Budget Shoppers,26-35,South,Organic Search,112.5
CUST-01471,Premium / High-End,26-35,West,Email Marketing,2526.6
CUST-01472,Value Seekers,51-65,South,Direct,429.48
CUST-01473,Value Seekers,36-50,North,Direct,1207.15
CUST-01474,Value Seekers,36-50,East,Direct,772.94
CUST-01475,Budget Shoppers,26-35,East,Paid Social,428.35
CUST-01476,Premium / High-End,18-25,South,Organic Search,764.27
CUST-01477,Value Seekers,26-35,East,Direct,1540.89
CUST-01478,Budget Shoppers,26-35,North,Paid Social,271.25
CUST-01479,Value Seekers,26-35,North,Organic Search,1487.52
CUST-01480,Budget Shoppers,51-65,East,Direct,341.18
CUST-01481,Value Seekers,51-65,North,Paid Social,1346.17
CUST-01482,Value Seekers,26-35,South,Direct,1948.8
CUST-01483,Premium / High-End,36-50,North,Paid Social,3855.07
CUST-01484,Corporate / Bulk,26-35,West,Referral,8925.21
CUST-01485,Corporate / Bulk,51-65,South,Organic Search,4599.12
CUST-01486,Value Seekers,26-35,North,Paid Social,1366.07
CUST-01487,Premium / High-End,18-25,West,Direct,1377.2
CUST-01488,Premium / High-End,26-35,North,Direct,2015.07
CUST-01489,Value Seekers,36-50,East,Email Marketing,1046.76
CUST-01490,Budget Shoppers,26-35,North,Paid Social,639.64
CUST-01491,Budget Shoppers,51-65,West,Organic Search,939.54
CUST-01492,Value Seekers,18-25,South,Organic Search,728.0
CUST-01493,Budget Shoppers,51-65,West,Paid Social,200.28
CUST-01494,Value Seekers,26-35,West,Paid Social,607.49
CUST-01495,Value Seekers,18-25,North,Organic Search,1289.29
CUST-01496,Corporate / Bulk,36-50,North,Paid Social,2187.06
CUST-01497,Value Seekers,36-50,West,Paid Social,747.1
CUST-01498,Value Seekers,26-35,North,Paid Social,1656.02
CUST-01499,Premium / High-End,18-25,North,Organic Search,3702.85
CUST-01500,Premium / High-End,18-25,North,Organic Search,2173.64
CUST-01501,Value Seekers,26-35,West,Organic Search,1339.16
CUST-01502,Value Seekers,26-35,West,Email Marketing,1222.02
CUST-01503,Budget Shoppers,36-50,North,Paid Social,624.41
CUST-01504,Premium / High-End,36-50,West,Organic Search,2327.76
CUST-01505,Value Seekers,18-25,East,Paid Social,804.9
CUST-01506,Premium / High-End,26-35,North,Paid Social,1840.9
CUST-01507,Value Seekers,51-65,South,Organic Search,592.65
CUST-01508,Budget Shoppers,26-35,North,Referral,203.66
CUST-01509,Value Seekers,26-35,West,Paid Social,656.49
CUST-01510,Value Seekers,18-25,East,Paid Social,494.56
CUST-01511,Budget Shoppers,51-65,West,Paid Social,191.63
CUST-01512,Budget Shoppers,36-50,South,Referral,259.88
CUST-01513,Value Seekers,26-35,East,Email Marketing,1132.97
CUST-01514,Budget Shoppers,26-35,West,Referral,69.83
CUST-01515,Budget Shoppers,18-25,North,Organic Search,369.93
CUST-01516,Budget Shoppers,36-50,East,Organic Search,422.01
CUST-01517,Premium / High-End,18-25,East,Organic Search,1622.86
CUST-01518,Premium / High-End,18-25,East,Organic Search,1492.74
CUST-01519,Budget Shoppers,36-50,North,Email Marketing,440.36
CUST-01520,Premium / High-End,26-35,West,Direct,1857.51
CUST-01521,Budget Shoppers,18-25,South,Referral,231.22
CUST-01522,Corporate / Bulk,26-35,West,Organic Search,1876.04
CUST-01523,Value Seekers,26-35,East,Paid Social,1132.54
CUST-01524,Budget Shoppers,18-25,East,Organic Search,501.98
CUST-01525,Budget Shoppers,51-65,South,Paid Social,291.24
CUST-01526,Corporate / Bulk,26-35,North,Paid Social,7936.54
CUST-01527,Premium / High-End,36-50,South,Paid Social,2350.75
CUST-01528,Corporate / Bulk,26-35,North,Paid Social,8452.81
CUST-01529,Budget Shoppers,18-25,North,Direct,542.98
CUST-01530,Budget Shoppers,18-25,North,Email Marketing,217.04
CUST-01531,Premium / High-End,18-25,East,Paid Social,3340.49
CUST-01532,Budget Shoppers,36-50,South,Organic Search,309.17
CUST-01533,Corporate / Bulk,26-35,South,Organic Search,3136.05
CUST-01534,Premium / High-End,18-25,North,Referral,2223.24
CUST-01535,Value Seekers,18-25,East,Direct,914.29
CUST-01536,Value Seekers,26-35,North,Email Marketing,458.82
CUST-01537,Budget Shoppers,26-35,North,Paid Social,277.96
CUST-01538,Budget Shoppers,65+,West,Organic Search,284.81
CUST-01539,Corporate / Bulk,36-50,South,Direct,9405.05
CUST-01540,Budget Shoppers,36-50,West,Organic Search,81.87
CUST-01541,Premium / High-End,26-35,East,Referral,1191.8
CUST-01542,Value Seekers,26-35,South,Email Marketing,891.62
CUST-01543,Value Seekers,26-35,South,Email Marketing,638.75
CUST-01544,Budget Shoppers,26-35,North,Email Marketing,748.72
CUST-01545,Budget Shoppers,18-25,North,Organic Search,357.86
CUST-01546,Value Seekers,26-35,West,Email Marketing,728.14
CUST-01547,Budget Shoppers,18-25,East,Organic Search,250.7
CUST-01548,Premium / High-End,36-50,East,Organic Search,3101.47
CUST-01549,Value Seekers,26-35,South,Paid Social,969.24
CUST-01550,Premium / High-End,65+,East,Organic Search,3878.61
CUST-01551,Value Seekers,26-35,West,Organic Search,379.34
CUST-01552,Value Seekers,18-25,South,Paid Social,648.59
CUST-01553,Premium / High-End,36-50,South,Paid Social,2288.58
CUST-01554,Budget Shoppers,26-35,East,Organic Search,298.37
CUST-01555,Value Seekers,36-50,East,Paid Social,663.68
CUST-01556,Value Seekers,26-35,West,Paid Social,1307.48
CUST-01557,Value Seekers,36-50,West,Paid Social,694.15
CUST-01558,Corporate / Bulk,18-25,South,Organic Search,11494.27
CUST-01559,Premium / High-End,36-50,South,Organic Search,1577.42
CUST-01560,Premium / High-End,18-25,South,Paid Social,3377.02
CUST-01561,Value Seekers,36-50,South,Organic Search,774.96
CUST-01562,Value Seekers,51-65,East,Organic Search,810.64
CUST-01563,Budget Shoppers,18-25,South,Paid Social,301.88
CUST-01564,Value Seekers,36-50,West,Direct,906.27
CUST-01565,Budget Shoppers,36-50,East,Direct,363.89
CUST-01566,Value Seekers,36-50,South,Referral,1128.05
CUST-01567,Budget Shoppers,26-35,East,Paid Social,238.12
CUST-01568,Premium / High-End,36-50,South,Paid Social,4493.06
CUST-01569,Value Seekers,51-65,South,Referral,1183.78
CUST-01570,Premium / High-End,26-35,East,Organic Search,4934.83
CUST-01571,Corporate / Bulk,26-35,South,Email Marketing,14024.95
CUST-01572,Budget Shoppers,18-25,West,Paid Social,610.56
CUST-01573,Budget Shoppers,26-35,West,Organic Search,264.64
CUST-01574,Premium / High-End,26-35,East,Referral,1868.85
CUST-01575,Value Seekers,26-35,East,Paid Social,433.79
CUST-01576,Value Seekers,36-50,South,Organic Search,990.0
CUST-01577,Budget Shoppers,51-65,East,Paid Social,418.79
CUST-01578,Budget Shoppers,36-50,West,Paid Social,393.46
CUST-01579,Corporate / Bulk,36-50,East,Email Marketing,5431.25
CUST-01580,Value Seekers,36-50,East,Paid Social,819.43
CUST-01581,Value Seekers,18-25,North,Email Marketing,1055.45
CUST-01582,Budget Shoppers,26-35,South,Referral,330.58
CUST-01583,Budget Shoppers,26-35,North,Referral,179.14
CUST-01584,Value Seekers,36-50,North,Paid Social,1458.48
CUST-01585,Budget Shoppers,26-35,North,Referral,318.36
CUST-01586,Value Seekers,26-35,East,Email Marketing,740.86
CUST-01587,Budget Shoppers,18-25,North,Organic Search,434.34
CUST-01588,Premium / High-End,18-25,East,Referral,1215.18
CUST-01589,Corporate / Bulk,18-25,,Referral,6898.72
CUST-01590,Budget Shoppers,51-65,East,Direct,209.93
CUST-01591,Value Seekers,36-50,South,Organic Search,582.7
CUST-01592,Corporate / Bulk,18-25,East,Organic Search,6852.21
CUST-01593,Premium / High-End,26-35,West,Referral,1744.52
CUST-01594,Corporate / Bulk,26-35,West,Referral,8693.94
CUST-01595,Budget Shoppers,36-50,North,Paid Social,195.53
CUST-01596,Value Seekers,36-50,South,Organic Search,855.36
CUST-01597,Value Seekers,18-25,North,Direct,1567.48
CUST-01598,Value Seekers,36-50,North,Paid Social,956.81
CUST-01599,Value Seekers,26-35,West,Paid Social,1429.77
CUST-01600,Value Seekers,51-65,West,Direct,1486.28
CUST-01601,Value Seekers,51-65,East,Organic Search,997.0
CUST-01602,Corporate / Bulk,51-65,East,Email Marketing,3543.68
CUST-01603,Corporate / Bulk,36-50,East,Organic Search,1415.88
CUST-01604,Value Seekers,65+,South,Paid Social,956.78
CUST-01605,Premium / High-End,51-65,North,Referral,4006.58
CUST-01606,Value Seekers,26-35,West,Direct,1370.85
CUST-01607,Budget Shoppers,51-65,North,Organic Search,697.17
CUST-01608,Budget Shoppers,51-65,West,Email Marketing,411.91
CUST-01609,Premium / High-End,26-35,East,Organic Search,2284.79
CUST-01610,Premium / High-End,51-65,West,Paid Social,1717.73
CUST-01611,Value Seekers,36-50,West,Referral,1020.58
CUST-01612,Premium / High-End,36-50,West,Paid Social,1814.97
CUST-01613,Value Seekers,36-50,East,Email Marketing,1485.02
CUST-01614,Value Seekers,18-25,North,Email Marketing,756.96
CUST-01615,Value Seekers,18-25,West,Paid Social,432.5
CUST-01616,Value Seekers,18-25,South,Organic Search,1025.05
