transaction_id,date,product_id,customer_id,region,quantity,unit_price,discount,revenue,cost,profit,competitor_price,inventory_level
TXN-0003811,2024-02-06,PRD-H04,CUST-01470,South,1,119.59,0.0,119.59,55.0,64.59,118.74,3017
TXN-0003812,2024-02-06,PRD-H04,CUST-02773,South,1,119.59,0.0,119.59,55.0,64.59,118.74,3016
TXN-0003813,2024-02-06,PRD-B01,CUST-03229,West,1,38.0,0.0,38.0,8.5,29.5,37.8,9085
TXN-0003814,2024-02-06,PRD-B01,CUST-03066,South,1,38.0,0.0,38.0,8.5,29.5,37.8,9084
TXN-0003815,2024-02-06,PRD-B01,CUST-00927,South,1,38.0,0.0,38.0,8.5,29.5,37.8,9083
TXN-0003816,2024-02-06,PRD-B01,CUST-01727,West,1,38.0,0.0,38.0,8.5,29.5,37.8,9082
TXN-0003817,2024-02-06,PRD-B01,CUST-02922,North,1,38.0,0.0,38.0,8.5,29.5,37.8,9081
TXN-0003818,02/06/2024,PRD-B01,CUST-02957,East,2,38.0,0.0,76.0,17.0,59.0,37.8,9079
TXN-0003819,2024-02-06,PRD-B02,CUST-00561,West,3,51.3,0.0,153.9,36.0,117.9,62.64,7565
TXN-0003820,2024-02-06,PRD-B02,CUST-02202,North,1,51.3,0.0,51.3,12.0,39.3,62.64,7564
TXN-0003821,2024-02-06,PRD-B02,CUST-01539,South,5,51.3,0.0,256.5,60.0,196.5,62.64,7559
TXN-0003822,2024-02-06,PRD-B02,CUST-02868,West,2,51.3,0.05,97.46,24.0,73.46,62.64,7557
TXN-0003823,2024-02-06,PRD-B02,CUST-02432,North,1,51.3,0.0,51.3,12.0,39.3,62.64,7556
TXN-0003824,2024-02-06,PRD-B02,CUST-00804,West,1,51.3,0.0,51.3,12.0,39.3,62.64,7555
TXN-0003825,2024-02-06,PRD-B02,CUST-00681,North,1,51.3,0.0,51.3,12.0,39.3,62.64,7554
TXN-0003826,2024-02-06,PRD-B02,CUST-03270,West,1,51.3,0.0,51.3,12.0,39.3,62.64,7553
TXN-0003827,2024-02-06,PRD-B02,CUST-00179,East,3,51.3,0.05,146.19,36.0,110.19,62.64,7550
TXN-0003828,2024-02-06,PRD-B03,CUST-00036,East,1,36.79,0.0,36.79,16.5,20.29,36.09,5011
TXN-0003829,2024-02-06,PRD-B03,CUST-00302,South,1,36.79,0.05,34.95,16.5,18.45,36.09,5010
TXN-0003830,2024-02-06,PRD-B03,CUST-03230,North,1,36.79,0.0,36.79,16.5,20.29,36.09,5009
TXN-0003831,2024-02-06,PRD-B03,CUST-00886,South,4,36.79,0.0,147.16,66.0,81.16,36.09,5005
TXN-0003832,2024-02-06,PRD-B03,CUST-02081,North,1,36.79,0.0,36.79,16.5,20.29,36.09,5004
TXN-0003833,2024-02-06,PRD-B03,CUST-02430,East,1,36.79,0.0,36.79,16.5,20.29,36.09,5003
TXN-0003834,2024-02-06,PRD-B03,CUST-01902,South,2,36.79,0.05,69.9,33.0,36.9,36.09,5001
TXN-0003835,2024-02-06,PRD-B03,CUST-02472,West,2,36.79,0.0,73.58,33.0,40.58,36.09,4999
TXN-0003836,02/06/2024,PRD-B03,CUST-01707,West,2,36.79,0.0,73.58,33.0,40.58,36.09,4997
TXN-0003837,2024-02-06,PRD-B03,CUST-01703,North,1,36.79,0.0,36.79,16.5,20.29,36.09,4996
TXN-0003838,2024-02-06,PRD-B03,CUST-02774,North,1,36.79,0.0,36.79,16.5,20.29,36.09,4995
TXN-0003839,2024-02-06,PRD-B03,CUST-03367,South,1,36.79,0.0,36.79,16.5,20.29,36.09,4994
TXN-0003840,2024-02-06,PRD-B04,CUST-01460,West,1,82.79,0.0,82.79,34.0,48.79,91.79,2928
TXN-0003841,2024-02-06,PRD-B04,CUST-01923,West,1,82.79,0.2,66.23,34.0,32.23,91.79,2927
TXN-0003842,02/06/2024,PRD-B04,CUST-01871,North,1,82.79,0.0,82.79,34.0,48.79,91.79,2926
TXN-0003843,2024-02-06,PRD-S01,CUST-01425,West,1,215.99,0.0,215.99,88.0,127.99,170.99,2198
TXN-0003844,2024-02-06,PRD-S02,CUST-01725,South,1,31.19,0.15,26.51,8.5,18.01,32.99,6859
TXN-0003845,2024-02-06,PRD-S02,CUST-02639,North,1,31.19,0.0,31.19,8.5,22.69,32.99,6858
TXN-0003846,2024-02-06,PRD-S02,CUST-02538,North,4,31.19,0.0,124.76,34.0,90.76,32.99,6854
TXN-0003847,2024-02-06,PRD-S02,CUST-01191,East,5,31.19,0.0,155.95,42.5,113.45,32.99,6849
TXN-0003848,2024-02-06,PRD-S02,CUST-02710,North,3,31.19,0.0,93.57,25.5,68.07,32.99,6846
TXN-0003849,2024-02-06,PRD-S02,CUST-00465,North,1,31.19,0.0,31.19,8.5,22.69,32.99,6845
TXN-0003850,2024-02-06,PRD-S02,CUST-02958,East,1,31.19,0.0,31.19,8.5,22.69,32.99,6844
TXN-0003851,2024-02-06,PRD-S02,CUST-01759,South,1,31.19,0.05,29.63,8.5,21.13,32.99,6843
TXN-0003852,2024-02-06,PRD-S03,CUST-00777,South,1,149.99,0.0,149.99,65.0,84.99,139.99,2005
TXN-0003853,2024-02-06,PRD-S03,CUST-00194,East,2,149.99,0.1,269.98,130.0,139.98,139.99,2003
TXN-0003854,2024-02-06,PRD-S04,CUST-02894,West,1,49.99,0.05,47.49,19.0,28.49,47.99,4437
TXN-0003855,2024-02-06,PRD-S04,CUST-00238,West,4,49.99,0.0,199.96,76.0,123.96,47.99,4433
TXN-0003856,2024-02-07,PRD-E01,CUST-01278,East,1,149.99,0.1,134.99,85.0,49.99,130.49,4264
TXN-0003857,2024-02-07,PRD-E01,CUST-02614,South,2,149.99,0.0,299.98,170.0,129.98,130.49,4262
TXN-0003858,2024-02-07,PRD-E01,CUST-02747,North,1,149.99,0.0,149.99,85.0,64.99,130.49,4261
TXN-0003859,2024-02-07,PRD-E01,CUST-02963,East,1,149.99,0.0,149.99,85.0,64.99,130.49,4260
TXN-0003860,2024-02-07,PRD-E01,CUST-02329,East,1,149.99,0.0,149.99,85.0,64.99,130.49,4259
TXN-0003861,2024-02-07,PRD-E01,CUST-02115,East,1,149.99,0.0,149.99,85.0,64.99,130.49,4258
TXN-0003862,2024-02-07,PRD-E02,CUST-01361,North,1,175.99,0.0,175.99,110.0,65.99,185.24,3478
TXN-0003863,2024-02-07,PRD-E02,CUST-01054,North,1,175.99,0.0,175.99,110.0,65.99,185.24,3477
TXN-0003864,2024-02-07,PRD-E03,CUST-00393,North,3,229.99,0.0,689.97,420.0,269.97,250.95,2077
TXN-0003865,2024-02-07,PRD-E03,CUST-00462,West,2,229.99,0.0,459.98,280.0,179.98,250.95,2075
TXN-0003866,2024-02-07,PRD-E04,CUST-01407,North,1,55.19,0.0,55.19,26.0,29.19,52.24,5728
TXN-0003867,2024-02-07,PRD-E04,CUST-02793,West,1,55.19,0.0,55.19,26.0,29.19,52.24,5727
TXN-0003868,2024-02-07,PRD-E04,CUST-00891,East,2,55.19,0.0,110.38,52.0,58.38,52.24,5725
TXN-0003869,2024-02-07,PRD-E04,CUST-00399,East,1,55.19,0.0,55.19,26.0,29.19,52.24,5724
TXN-0003870,2024-02-07,PRD-A01,CUST-03091,North,2,70.19,0.0,140.38,44.0,96.38,58.9,4815
TXN-0003871,2024-02-07,PRD-A01,CUST-02356,North,1,70.19,0.0,70.19,22.0,48.19,58.9,4814
TXN-0003872,2024-02-07,PRD-A01,CUST-01847,West,1,70.19,0.0,70.19,22.0,48.19,58.9,4813
TXN-0003873,2024-02-07,PRD-A01,CUST-00537,West,1,70.19,0.0,70.19,22.0,48.19,58.9,4812
TXN-0003874,2024-02-07,PRD-A01,CUST-03279,South,1,70.19,0.0,70.19,22.0,48.19,58.9,4811
TXN-0003875,2024-02-07,PRD-A01,CUST-03397,East,1,70.19,0.0,70.19,22.0,48.19,58.9,4810
TXN-0003876,2024-02-07,PRD-A02,CUST-01603,East,3,119.99,0.0,359.97,132.0,227.97,120.74,3817
TXN-0003877,2024-02-07,PRD-A02,CUST-02535,East,1,119.99,0.0,119.99,44.0,75.99,120.74,3816
TXN-0003878,2024-02-07,PRD-A03,CUST-00334,South,1,39.59,0.05,37.61,14.0,23.61,47.99,6486
TXN-0003879,2024-02-07,PRD-A03,CUST-00950,West,2,39.59,0.0,79.18,28.0,51.18,47.99,6484
TXN-0003880,2024-02-07,PRD-A03,CUST-02278,East,1,39.59,0.0,39.59,14.0,25.59,47.99,6483
TXN-0003881,02/07/2024,PRD-A04,CUST-03272,East,1,98.79,0.0,98.79,38.0,60.79,98.0,3222
TXN-0003882,2024-02-07,PRD-A04,CUST-03253,South,1,98.79,0.0,98.79,38.0,60.79,98.0,3221
TXN-0003883,2024-02-07,PRD-H01,CUST-03037,West,1,49.99,0.0,49.99,18.0,31.99,57.74,4527
TXN-0003884,2024-02-07,PRD-H01,CUST-02533,West,1,49.99,0.0,49.99,18.0,31.99,57.74,4526
TXN-0003885,2024-02-07,PRD-H01,CUST-00130,North,1,49.99,0.1,44.99,18.0,26.99,57.74,4525
TXN-0003886,2024-02-07,PRD-H01,CUST-02096,East,1,49.99,0.0,49.99,18.0,31.99,57.74,4524
TXN-0003887,2024-02-07,PRD-H01,CUST-00827,South,8,49.99,0.0,399.92,144.0,255.92,57.74,4516
TXN-0003888,2024-02-07,PRD-H01,CUST-03488,North,3,49.99,0.0,149.97,54.0,95.97,57.74,4513
TXN-0003889,2024-02-07,PRD-H02,CUST-00305,North,2,172.79,0.0,345.58,150.0,195.58,157.49,2617
TXN-0003890,02/07/2024,PRD-H02,CUST-02605,East,1,172.79,0.0,172.79,75.0,97.79,157.49,2616
TXN-0003891,2024-02-07,PRD-H02,CUST-01612,West,1,172.79,0.0,172.79,75.0,97.79,157.49,2615
TXN-0003892,2024-02-07,PRD-H03,CUST-03055,North,1,263.99,0.0,263.99,160.0,103.99,299.24,1499
TXN-0003893,02/07/2024,PRD-H04,CUST-02590,South,2,119.59,0.0,239.18,110.0,129.18,118.74,3014
TXN-0003894,2024-02-07,PRD-H04,CUST-00682,North,2,119.59,0.0,239.18,110.0,129.18,118.74,3012
TXN-0003895,2024-02-07,PRD-H04,CUST-03147,West,1,119.59,0.0,119.59,55.0,64.59,118.74,3011
TXN-0003896,2024-02-07,PRD-B01,CUST-00320,East,1,38.0,0.0,38.0,8.5,29.5,37.8,9078
TXN-0003897,2024-02-07,PRD-B01,CUST-00292,North,1,38.0,0.0,38.0,8.5,29.5,37.8,9077
TXN-0003898,2024-02-07,PRD-B01,CUST-01640,North,1,38.0,0.05,36.1,8.5,27.6,37.8,9076
TXN-0003899,2024-02-07,PRD-B01,CUST-02671,South,2,38.0,0.05,72.2,17.0,55.2,37.8,9074
TXN-0003900,2024-02-07,PRD-B01,CUST-00773,North,2,38.0,0.0,76.0,17.0,59.0,37.8,9072
TXN-0003901,2024-02-07,PRD-B01,CUST-01684,North,3,38.0,0.0,114.0,25.5,88.5,37.8,9069
TXN-0003902,2024-02-07,PRD-B02,CUST-03148,East,1,51.3,0.0,51.3,12.0,39.3,62.64,7549
TXN-0003903,2024-02-07,PRD-B02,CUST-01640,North,1,51.3,0.0,51.3,12.0,39.3,62.64,7548
TXN-0003904,02/07/2024,PRD-B02,CUST-02493,West,3,51.3,0.0,153.9,36.0,117.9,62.64,7545
TXN-0003905,2024-02-07,PRD-B02,CUST-03269,North,1,51.3,0.0,51.3,12.0,39.3,62.64,7544
TXN-0003906,2024-02-07,PRD-B02,CUST-03256,East,1,51.3,0.0,51.3,12.0,39.3,62.64,7543
TXN-0003907,2024-02-07,PRD-B02,CUST-00077,North,1,51.3,0.0,51.3,12.0,39.3,62.64,7542
TXN-0003908,2024-02-07,PRD-B02,CUST-01321,North,4,51.3,0.0,205.2,48.0,157.2,62.64,7538
TXN-0003909,2024-02-07,PRD-B02,CUST-03460,East,1,51.3,0.0,51.3,12.0,39.3,62.64,7537
TXN-0003910,2024-02-07,PRD-B03,CUST-02272,North,1,36.79,0.0,36.79,16.5,20.29,36.09,4993
TXN-0003911,2024-02-07,PRD-B03,CUST-00476,East,1,36.79,0.0,36.79,16.5,20.29,36.09,4992
TXN-0003912,2024-02-07,PRD-B03,CUST-00326,East,2,36.79,0.0,73.58,33.0,40.58,36.09,4990
TXN-0003913,2024-02-07,PRD-B03,CUST-03264,North,1,36.79,0.1,33.11,16.5,16.61,36.09,4989
TXN-0003914,2024-02-07,PRD-B03,CUST-02136,West,1,36.79,0.1,33.11,16.5,16.61,36.09,4988
TXN-0003915,2024-02-07,PRD-B03,CUST-00158,East,2,36.79,0.0,73.58,33.0,40.58,36.09,4986
TXN-0003916,2024-02-07,PRD-B03,CUST-01297,West,1,36.79,0.0,36.79,16.5,20.29,36.09,4985
TXN-0003917,2024-02-07,PRD-B03,CUST-00940,North,1,36.79,0.1,33.11,16.5,16.61,36.09,4984
TXN-0003918,2024-02-07,PRD-B04,CUST-02049,South,1,82.79,0.0,82.79,34.0,48.79,91.79,2925
TXN-0003919,2024-02-07,PRD-B04,CUST-03097,East,1,82.79,0.1,74.51,34.0,40.51,91.79,2924
TXN-0003920,2024-02-07,PRD-B04,CUST-01228,East,2,82.79,0.0,165.58,68.0,97.58,91.79,2922
TXN-0003921,2024-02-07,PRD-B04,CUST-02928,West,1,82.79,0.1,74.51,34.0,40.51,91.79,2921
TXN-0003922,2024-02-07,PRD-S01,CUST-02704,West,2,215.99,0.0,431.98,176.0,255.98,170.99,2196
TXN-0003923,2024-02-07,PRD-S01,CUST-01239,North,2,215.99,0.0,431.98,176.0,255.98,170.99,2194
TXN-0003924,2024-02-07,PRD-S01,CUST-00988,South,1,215.99,0.0,215.99,88.0,127.99,170.99,2193
TXN-0003925,2024-02-07,PRD-S01,CUST-00141,South,1,215.99,0.0,215.99,88.0,127.99,170.99,2192
TXN-0003926,2024-02-07,PRD-S01,CUST-02316,East,1,215.99,0.0,215.99,88.0,127.99,170.99,2191
TXN-0003927,2024-02-07,PRD-S01,CUST-00139,East,1,215.99,0.0,215.99,88.0,127.99,170.99,2190
TXN-0003928,2024-02-07,PRD-S02,CUST-00058,West,1,31.19,0.0,31.19,8.5,22.69,32.99,6842
TXN-0003929,2024-02-07,PRD-S02,CUST-03368,North,1,31.19,0.0,31.19,8.5,22.69,32.99,6841
TXN-0003930,2024-02-07,PRD-S02,CUST-01483,North,1,31.19,0.0,31.19,8.5,22.69,32.99,6840
TXN-0003931,2024-02-07,PRD-S02,CUST-01655,East,1,31.19,0.0,31.19,8.5,22.69,32.99,6839
TXN-0003932,2024-02-07,PRD-S02,CUST-01950,West,2,31.19,0.15,53.02,17.0,36.02,32.99,6837
TXN-0003933,2024-02-07,PRD-S02,CUST-02444,South,2,31.19,0.0,62.38,17.0,45.38,32.99,6835
TXN-0003934,2024-02-07,PRD-S02,CUST-01398,North,1,31.19,0.15,26.51,8.5,18.01,32.99,6834
TXN-0003935,2024-02-07,PRD-S02,CUST-03134,East,1,31.19,0.0,31.19,8.5,22.69,32.99,6833
TXN-0003936,2024-02-07,PRD-S02,CUST-02135,South,1,31.19,0.0,31.19,8.5,22.69,32.99,6832
TXN-0003937,2024-02-07,PRD-S02,CUST-01862,East,1,31.19,0.0,31.19,8.5,22.69,32.99,6831
TXN-0003938,2024-02-07,PRD-S02,CUST-00611,East,1,31.19,0.0,31.19,8.5,22.69,32.99,6830
TXN-0003939,2024-02-07,PRD-S03,CUST-00186,West,1,149.99,0.1,134.99,65.0,69.99,139.99,2002
TXN-0003940,2024-02-07,PRD-S03,CUST-01029,West,1,149.99,0.0,149.99,65.0,84.99,139.99,2001
TXN-0003941,2024-02-07,PRD-S03,CUST-03334,North,1,149.99,0.0,149.99,65.0,84.99,139.99,2000
TXN-0003942,2024-02-07,PRD-S03,CUST-02227,North,2,149.99,0.0,299.98,130.0,169.98,139.99,1998
TXN-0003943,2024-02-08,PRD-E01,CUST-00521,South,1,149.99,0.2,119.99,85.0,34.99,130.49,4257
TXN-0003944,2024-02-08,PRD-E02,CUST-01630,South,3,175.99,0.0,527.97,330.0,197.97,185.24,3474
TXN-0003945,2024-02-08,PRD-E02,CUST-03131,East,1,175.99,0.0,175.99,110.0,65.99,185.24,3473
TXN-0003946,2024-02-08,PRD-E02,CUST-03250,East,1,175.99,0.15,149.59,110.0,39.59,185.24,3472
TXN-0003947,2024-02-08,PRD-E02,CUST-00461,West,1,175.99,0.15,149.59,110.0,39.59,185.24,3471
TXN-0003948,2024-02-08,PRD-E02,CUST-00290,North,1,175.99,0.0,175.99,110.0,65.99,185.24,3470
TXN-0003949,2024-02-08,PRD-E02,CUST-01136,West,1,175.99,0.0,175.99,110.0,65.99,185.24,3469
TXN-0003950,02/08/2024,PRD-E02,CUST-03396,East,2,175.99,0.0,351.98,220.0,131.98,185.24,3467
TXN-0003951,2024-02-08,PRD-E02,CUST-02230,East,1,175.99,0.0,175.99,110.0,65.99,185.24,3466
TXN-0003952,02/08/2024,PRD-E02,CUST-02514,West,1,175.99,0.0,175.99,110.0,65.99,185.24,3465
TXN-0003953,2024-02-08,PRD-E02,CUST-00224,West,1,175.99,0.0,175.99,110.0,65.99,185.24,3464
TXN-0003954,2024-02-08,PRD-E03,CUST-02663,South,2,229.99,0.1,413.98,280.0,133.98,250.95,2073
TXN-0003955,2024-02-08,PRD-E04,CUST-01892,South,1,55.19,0.0,55.19,26.0,29.19,52.24,5723
TXN-0003956,2024-02-08,PRD-E04,CUST-01179,North,1,55.19,0.0,55.19,26.0,29.19,52.24,5722
TXN-0003957,2024-02-08,PRD-E04,CUST-02800,West,1,55.19,0.0,55.19,26.0,29.19,52.24,5721
TXN-0003958,2024-02-08,PRD-E04,CUST-00630,East,1,55.19,0.0,55.19,26.0,29.19,52.24,5720
TXN-0003959,2024-02-08,PRD-E04,CUST-02424,South,8,55.19,0.0,441.52,208.0,233.52,52.24,5712
TXN-0003960,2024-02-08,PRD-E04,CUST-01919,West,1,55.19,0.0,55.19,26.0,29.19,52.24,5711
TXN-0003961,2024-02-08,PRD-A01,CUST-00513,West,1,70.19,0.0,70.19,22.0,48.19,58.9,4809
TXN-0003962,2024-02-08,PRD-A01,CUST-01033,West,1,70.19,0.0,70.19,22.0,48.19,58.9,4808
TXN-0003963,2024-02-08,PRD-A01,CUST-00587,West,1,70.19,0.0,70.19,22.0,48.19,58.9,4807
TXN-0003964,2024-02-08,PRD-A01,CUST-00848,North,2,70.19,0.0,140.38,44.0,96.38,58.9,4805
TXN-0003965,2024-02-08,PRD-A01,CUST-02909,North,3,70.19,0.0,210.57,66.0,144.57,58.9,4802
TXN-0003966,2024-02-08,PRD-A02,CUST-01964,East,1,119.99,0.0,119.99,44.0,75.99,120.74,3815
TXN-0003967,2024-02-08,PRD-A02,CUST-01842,North,1,119.99,0.0,119.99,44.0,75.99,120.74,3814
TXN-0003968,2024-02-08,PRD-A02,CUST-00310,South,1,119.99,0.0,119.99,44.0,75.99,120.74,3813
TXN-0003969,2024-02-08,PRD-A02,CUST-00703,South,1,119.99,0.0,119.99,44.0,75.99,120.74,3812
TXN-0003970,2024-02-08,PRD-A02,CUST-01385,East,1,119.99,,119.99,44.0,75.99,120.74,3811
TXN-0003971,2024-02-08,PRD-A02,CUST-02576,North,1,119.99,0.1,107.99,44.0,63.99,120.74,3810
TXN-0003972,2024-02-08,PRD-A02,CUST-02688,South,1,119.99,0.0,119.99,44.0,75.99,120.74,3809
TXN-0003973,2024-02-08,PRD-A02,CUST-03375,West,4,119.99,0.0,479.96,176.0,303.96,120.74,3805
TXN-0003974,2024-02-08,PRD-A02,CUST-00697,East,3,119.99,0.0,359.97,132.0,227.97,120.74,3802
TXN-0003975,2024-02-08,PRD-A02,CUST-00605,East,1,119.99,0.0,119.99,44.0,75.99,120.74,3801
TXN-0003976,2024-02-08,PRD-A02,CUST-03351,North,1,119.99,0.0,119.99,44.0,75.99,120.74,3800
TXN-0003977,2024-02-08,PRD-A03,CUST-02299,East,1,39.59,0.0,39.59,14.0,25.59,47.99,6482
TXN-0003978,2024-02-08,PRD-A03,CUST-00725,West,1,39.59,0.0,39.59,14.0,25.59,47.99,6481
TXN-0003979,02/08/2024,PRD-A03,CUST-01910,North,1,39.59,0.0,39.59,14.0,25.59,47.99,6480
TXN-0003980,2024-02-08,PRD-A03,CUST-01434,East,1,39.59,0.0,39.59,14.0,25.59,47.99,6479
TXN-0003981,2024-02-08,PRD-A03,CUST-02723,South,1,39.59,0.0,39.59,14.0,25.59,47.99,6478
TXN-0003982,2024-02-08,PRD-A04,CUST-02709,East,1,98.79,0.0,98.79,38.0,60.79,98.0,3220
TXN-0003983,2024-02-08,PRD-A04,CUST-00628,North,1,98.79,0.0,98.79,38.0,60.79,98.0,3219
TXN-0003984,2024-02-08,PRD-A04,CUST-02052,East,1,98.79,0.0,98.79,38.0,60.79,98.0,3218
TXN-0003985,2024-02-08,PRD-H01,CUST-00972,East,1,49.99,0.0,49.99,18.0,31.99,57.74,4512
TXN-0003986,2024-02-08,PRD-H01,CUST-00973,West,1,49.99,0.0,49.99,18.0,31.99,57.74,4511
TXN-0003987,2024-02-08,PRD-H01,CUST-02663,South,1,49.99,0.0,49.99,18.0,31.99,57.74,4510
TXN-0003988,2024-02-08,PRD-H01,CUST-03372,North,1,49.99,0.15,42.49,18.0,24.49,57.74,4509
TXN-0003989,2024-02-08,PRD-H01,CUST-03126,North,2,49.99,0.0,99.98,36.0,63.98,57.74,4507
TXN-0003990,2024-02-08,PRD-H01,CUST-03234,East,1,49.99,0.0,49.99,18.0,31.99,57.74,4506
TXN-0003991,2024-02-08,PRD-H02,CUST-00685,East,1,172.79,0.0,172.79,75.0,97.79,157.49,2614
TXN-0003992,2024-02-08,PRD-H02,CUST-00981,North,1,172.79,0.0,172.79,75.0,97.79,157.49,2613
TXN-0003993,2024-02-08,PRD-H03,CUST-00688,South,1,263.99,0.0,263.99,160.0,103.99,299.24,1498
TXN-0003994,2024-02-08,PRD-H04,CUST-03481,North,1,119.59,0.0,119.59,55.0,64.59,118.74,3010
TXN-0003995,2024-02-08,PRD-H04,CUST-01060,West,1,119.59,0.0,119.59,55.0,64.59,118.74,3009
TXN-0003996,2024-02-08,PRD-H04,CUST-02859,South,1,119.59,0.0,119.59,55.0,64.59,118.74,3008
TXN-0003997,2024-02-08,PRD-H04,CUST-00243,West,2,119.59,0.0,239.18,110.0,129.18,118.74,3006
TXN-0003998,2024-02-08,PRD-H04,CUST-01855,North,1,119.59,0.05,113.61,55.0,58.61,118.74,3005
TXN-0003999,2024-02-08,PRD-B01,CUST-03011,West,1,38.0,0.0,38.0,8.5,29.5,37.8,9068
TXN-0004000,2024-02-08,PRD-B01,CUST-00150,North,1,38.0,0.0,38.0,8.5,29.5,37.8,9067
TXN-0004001,2024-02-08,PRD-B01,CUST-01609,East,2,38.0,0.0,76.0,17.0,59.0,37.8,9065
TXN-0004002,2024-02-08,PRD-B01,CUST-03119,West,8,38.0,0.0,304.0,68.0,236.0,37.8,9057
TXN-0004003,2024-02-08,PRD-B01,CUST-00362,West,1,38.0,0.0,38.0,8.5,29.5,37.8,9056
TXN-0004004,2024-02-08,PRD-B01,CUST-01717,South,3,38.0,0.0,114.0,25.5,88.5,37.8,9053
TXN-0004005,2024-02-08,PRD-B01,CUST-02422,South,1,38.0,0.0,38.0,8.5,29.5,37.8,9052
TXN-0004006,2024-02-08,PRD-B01,CUST-02819,South,1,38.0,0.0,38.0,8.5,29.5,37.8,9051
TXN-0004007,2024-02-08,PRD-B01,CUST-00095,South,1,38.0,0.0,38.0,8.5,29.5,37.8,9050
TXN-0004008,2024-02-08,PRD-B01,CUST-03173,North,1,38.0,0.0,38.0,8.5,29.5,37.8,9049
TXN-0004009,2024-02-08,PRD-B02,CUST-02529,North,1,51.3,0.0,51.3,12.0,39.3,62.64,7536
TXN-0004010,2024-02-08,PRD-B02,CUST-02285,South,2,51.3,0.15,87.2,24.0,63.2,62.64,7534
TXN-0004011,2024-02-08,PRD-B02,CUST-00720,West,1,51.3,0.0,51.3,12.0,39.3,62.64,7533
TXN-0004012,2024-02-08,PRD-B03,CUST-00513,West,1,36.79,0.0,36.79,16.5,20.29,36.09,4983
TXN-0004013,2024-02-08,PRD-B03,CUST-02681,West,1,36.79,0.0,36.79,16.5,20.29,36.09,4982
TXN-0004014,2024-02-08,PRD-B03,CUST-02649,South,1,36.79,0.15,31.27,16.5,14.77,36.09,4981
TXN-0004015,2024-02-08,PRD-B03,CUST-01024,South,1,36.79,0.0,36.79,16.5,20.29,36.09,4980
TXN-0004016,2024-02-08,PRD-B03,CUST-03345,South,1,36.79,0.0,36.79,16.5,20.29,36.09,4979
TXN-0004017,2024-02-08,PRD-B03,CUST-01201,West,1,36.79,0.0,36.79,16.5,20.29,36.09,4978
TXN-0004018,2024-02-08,PRD-B03,CUST-01430,North,3,36.79,0.0,110.37,49.5,60.87,36.09,4975
TXN-0004019,2024-02-08,PRD-B03,CUST-02162,North,1,36.79,0.05,34.95,16.5,18.45,36.09,4974
TXN-0004020,2024-02-08,PRD-B03,CUST-00929,East,1,36.79,0.1,33.11,16.5,16.61,36.09,4973
TXN-0004021,02/08/2024,PRD-B03,CUST-01818,North,1,36.79,0.0,36.79,16.5,20.29,36.09,4972
TXN-0004022,2024-02-08,PRD-B03,CUST-00027,East,1,36.79,0.0,36.79,16.5,20.29,36.09,4971
TXN-0004023,2024-02-08,PRD-B04,CUST-02853,North,1,82.79,0.0,82.79,34.0,48.79,91.79,2920
TXN-0004024,2024-02-08,PRD-B04,CUST-00592,North,4,82.79,0.2,264.92,136.0,128.92,91.79,2916
TXN-0004025,2024-02-08,PRD-B04,CUST-00693,East,1,82.79,0.0,82.79,34.0,48.79,91.79,2915
TXN-0004026,2024-02-08,PRD-S01,CUST-01585,North,1,215.99,0.0,215.99,88.0,127.99,170.99,2189
TXN-0004027,2024-02-08,PRD-S01,CUST-00217,West,1,215.99,0.0,215.99,88.0,127.99,170.99,2188
TXN-0004028,2024-02-08,PRD-S01,CUST-03318,East,1,215.99,0.0,215.99,88.0,127.99,170.99,2187
TXN-0004029,2024-02-08,PRD-S02,CUST-01723,South,1,31.19,0.0,31.19,8.5,22.69,32.99,6829
TXN-0004030,2024-02-08,PRD-S02,CUST-02949,East,2,31.19,0.0,62.38,17.0,45.38,32.99,6827
TXN-0004031,2024-02-08,PRD-S02,CUST-02194,North,1,31.19,0.0,31.19,8.5,22.69,32.99,6826
TXN-0004032,2024-02-08,PRD-S02,CUST-03339,North,1,31.19,0.0,31.19,8.5,22.69,32.99,6825
TXN-0004033,2024-02-08,PRD-S02,CUST-02167,East,2,31.19,0.0,62.38,17.0,45.38,32.99,6823
TXN-0004034,2024-02-08,PRD-S02,CUST-01527,South,1,31.19,0.0,31.19,8.5,22.69,32.99,6822
TXN-0004035,2024-02-08,PRD-S03,CUST-01075,South,3,149.99,0.1,404.97,195.0,209.97,139.99,1995
TXN-0004036,2024-02-08,PRD-S03,CUST-00351,North,1,149.99,0.0,149.99,65.0,84.99,139.99,1994
TXN-0004037,2024-02-08,PRD-S04,CUST-01763,North,1,49.99,,49.99,19.0,30.99,47.99,4432
TXN-0004038,2024-02-08,PRD-S04,CUST-01289,East,1,49.99,0.0,49.99,19.0,30.99,47.99,4431
TXN-0004039,2024-02-08,PRD-S04,CUST-01017,South,1,49.99,0.1,44.99,19.0,25.99,47.99,4430
TXN-0004040,2024-02-08,PRD-S04,CUST-02154,North,2,49.99,0.1,89.98,38.0,51.98,47.99,4428
TXN-0004041,2024-02-08,PRD-S04,CUST-02881,South,1,49.99,0.0,49.99,19.0,30.99,47.99,4427
TXN-0004042,2024-02-08,PRD-S04,CUST-00487,South,1,49.99,0.0,49.99,19.0,30.99,47.99,4426
