date,product_id,price,quantity_sold,competitor_price,revenue
2024-07-31,PRD-H03,299.99,5,307.79,1364.95
2024-07-31,PRD-H04,135.19,2,131.24,270.38
2024-07-31,PRD-B01,39.52,12,44.1,458.44
2024-07-31,PRD-B02,54.0,14,52.2,731.7
2024-07-31,PRD-B03,43.19,4,34.19,172.76
2024-07-31,PRD-B04,85.49,2,91.79,166.71
2024-07-31,PRD-S01,223.99,4,205.19,895.96
2024-07-31,PRD-S02,29.99,6,35.63,179.94
2024-07-31,PRD-S03,149.99,4,132.99,569.96
2024-07-31,PRD-S04,53.99,11,45.59,588.49
2024-08-01,PRD-E01,137.99,11,130.49,1476.49
2024-08-01,PRD-E02,189.99,5,194.99,902.45
2024-08-01,PRD-E03,237.49,6,215.1,1424.94
2024-08-01,PRD-E04,55.19,10,52.24,549.14
2024-08-01,PRD-A01,61.74,1,65.1,61.74
2024-08-01,PRD-A02,113.99,6,114.99,683.94
2024-08-01,PRD-A03,44.99,6,50.39,269.94
2024-08-01,PRD-A04,94.99,3,88.2,270.72
2024-08-01,PRD-H01,47.49,9,54.99,425.04
2024-08-01,PRD-H02,172.79,12,161.99,2073.48
2024-08-01,PRD-H03,299.99,1,307.79,299.99
2024-08-01,PRD-H04,135.19,6,131.24,811.14
2024-08-01,PRD-B01,39.52,10,44.1,395.2
2024-08-01,PRD-B02,54.0,11,52.2,594.0
2024-08-01,PRD-B03,43.19,8,34.19,345.52
2024-08-01,PRD-B04,85.49,2,91.79,170.98
2024-08-01,PRD-S01,223.99,3,205.19,671.97
2024-08-01,PRD-S02,29.99,8,35.63,239.92
2024-08-01,PRD-S03,149.99,3,132.99,427.47
2024-08-01,PRD-S04,53.99,10,45.59,537.2
2024-08-02,PRD-E01,137.99,1,130.49,137.99
2024-08-02,PRD-E02,189.99,4,194.99,759.96
2024-08-02,PRD-E03,237.49,5,215.1,1163.7
2024-08-02,PRD-E04,55.19,15,52.24,800.25
2024-08-02,PRD-A01,61.74,3,65.1,185.22
2024-08-02,PRD-A02,113.99,7,114.99,792.23
2024-08-02,PRD-A03,44.99,6,50.39,269.94
2024-08-02,PRD-A04,94.99,4,88.2,370.46
2024-08-02,PRD-H01,47.49,7,54.99,318.19
2024-08-02,PRD-H02,172.79,2,161.99,345.58
2024-08-02,PRD-H03,299.99,3,307.79,884.97
2024-08-02,PRD-H04,135.19,8,131.24,1081.52
2024-08-02,PRD-B01,39.52,12,44.1,468.31
2024-08-02,PRD-B02,54.0,10,52.2,534.6
2024-08-02,PRD-B03,43.19,2,34.19,86.38
2024-08-02,PRD-B04,85.49,5,91.79,427.45
2024-08-02,PRD-S01,223.99,2,205.19,447.98
2024-08-02,PRD-S02,29.99,8,35.63,233.92
2024-08-02,PRD-S03,149.99,4,132.99,599.96
2024-08-02,PRD-S04,53.99,15,45.59,777.45
2024-08-03,PRD-E01,137.99,2,130.49,255.28
2024-08-03,PRD-E02,189.99,5,194.99,940.45
2024-08-03,PRD-E03,237.49,8,215.1,1828.7
2024-08-03,PRD-E04,55.19,18,52.24,993.42
2024-08-03,PRD-A01,61.74,5,65.1,284.0
2024-08-03,PRD-A02,113.99,5,114.99,547.15
2024-08-03,PRD-A03,44.99,6,50.39,265.44
2024-08-03,PRD-A04,94.99,5,88.2,465.45
2024-08-03,PRD-H01,47.49,13,54.99,615.0
2024-08-03,PRD-H02,172.79,5,161.99,863.95
2024-08-03,PRD-H03,299.99,2,307.79,554.98
2024-08-03,PRD-H04,135.19,1,131.24,135.19
2024-08-03,PRD-B01,39.52,21,44.1,808.19
2024-08-03,PRD-B02,54.0,13,52.2,696.6
2024-08-03,PRD-B03,43.19,3,34.19,129.57
2024-08-03,PRD-B04,85.49,21,91.79,1778.19
2024-08-03,PRD-S01,223.99,1,205.19,223.99
2024-08-03,PRD-S02,29.99,5,35.63,149.95
2024-08-03,PRD-S03,149.99,6,132.99,862.44
2024-08-03,PRD-S04,53.99,8,45.59,431.92
2024-08-04,PRD-E01,137.99,9,130.49,1228.11
2024-08-04,PRD-E02,189.99,10,194.99,1861.9
2024-08-04,PRD-E03,237.49,4,215.1,938.09
2024-08-04,PRD-E04,55.19,9,52.24,496.71
2024-08-04,PRD-A01,61.74,4,65.1,246.96
2024-08-04,PRD-A02,113.99,10,114.99,1128.5
2024-08-04,PRD-A03,44.99,10,50.39,443.15
2024-08-04,PRD-A04,94.99,2,88.2,189.98
2024-08-04,PRD-H01,47.49,11,54.99,512.89
2024-08-04,PRD-H02,172.79,7,161.99,1209.53
2024-08-04,PRD-H03,299.99,1,307.79,269.99
2024-08-04,PRD-H04,135.19,17,131.24,2298.23
2024-08-04,PRD-B01,39.52,11,44.1,430.76
2024-08-04,PRD-B02,54.0,6,52.2,310.5
2024-08-04,PRD-B03,43.19,15,34.19,641.37
2024-08-04,PRD-B04,85.49,4,91.79,341.96
2024-08-04,PRD-S01,223.99,2,205.19,436.78
2024-08-04,PRD-S02,29.99,17,35.63,506.83
2024-08-04,PRD-S03,149.99,17,132.99,2534.83
2024-08-04,PRD-S04,53.99,15,45.59,804.45
2024-08-05,PRD-E01,137.99,7,130.49,959.03
2024-08-05,PRD-E02,189.99,5,194.99,949.95
2024-08-05,PRD-E03,237.49,3,215.1,712.47
2024-08-05,PRD-E04,55.19,20,52.24,1092.76
2024-08-05,PRD-A01,61.74,4,65.1,222.27
2024-08-05,PRD-A02,113.99,14,114.99,1595.86
2024-08-05,PRD-A03,44.99,10,50.39,447.65
2024-08-05,PRD-A04,94.99,2,88.2,189.98
2024-08-05,PRD-H01,47.49,7,54.99,332.43
2024-08-05,PRD-H02,172.79,5,161.99,846.67
2024-08-05,PRD-H03,299.99,2,307.79,599.98
2024-08-05,PRD-H04,135.19,3,131.24,385.29
2024-08-05,PRD-B01,39.52,9,44.1,353.7
2024-08-05,PRD-B02,54.0,7,52.2,378.0
2024-08-05,PRD-B03,43.19,10,34.19,431.9
2024-08-05,PRD-B04,85.49,6,91.79,495.84
2024-08-05,PRD-S01,223.99,4,205.19,895.96
2024-08-05,PRD-S02,29.99,10,35.63,289.4
2024-08-05,PRD-S03,149.99,1,132.99,149.99
2024-08-05,PRD-S04,53.99,3,45.59,161.97
2024-08-06,PRD-E01,137.99,6,130.49,814.14
2024-08-06,PRD-E02,189.99,11,194.99,2070.89
2024-08-06,PRD-E03,237.49,0,215.1,0.0
2024-08-06,PRD-E04,55.19,14,52.24,761.62
2024-08-06,PRD-A01,61.74,6,65.1,367.35
2024-08-06,PRD-A02,113.99,5,114.99,569.95
2024-08-06,PRD-A03,44.99,5,50.39,224.95
2024-08-06,PRD-A04,94.99,3,88.2,284.97
2024-08-06,PRD-H01,47.49,6,54.99,284.94
2024-08-06,PRD-H02,172.79,8,161.99,1382.32
2024-08-06,PRD-H03,299.99,4,307.79,1184.96
2024-08-06,PRD-H04,135.19,6,131.24,784.1
2024-08-06,PRD-B01,39.52,5,44.1,197.6
2024-08-06,PRD-B02,54.0,4,52.2,207.9
2024-08-06,PRD-B03,43.19,4,34.19,168.44
2024-08-06,PRD-B04,85.49,6,91.79,512.94
2024-08-06,PRD-S01,223.99,3,205.19,649.57
2024-08-06,PRD-S02,29.99,13,35.63,389.87
2024-08-06,PRD-S03,149.99,11,132.99,1649.89
2024-08-06,PRD-S04,53.99,18,45.59,904.32
2024-08-07,PRD-E01,137.99,9,130.49,1241.91
2024-08-07,PRD-E02,189.99,3,194.99,569.97
2024-08-07,PRD-E03,237.49,7,215.1,1638.68
2024-08-07,PRD-E04,55.19,8,52.24,441.52
2024-08-07,PRD-A01,61.74,6,65.1,364.26
2024-08-07,PRD-A02,113.99,11,114.99,1219.69
2024-08-07,PRD-A03,44.99,8,50.39,350.92
2024-08-07,PRD-A04,94.99,7,88.2,664.93
2024-08-07,PRD-H01,47.49,2,54.99,92.61
2024-08-07,PRD-H02,172.79,1,161.99,172.79
2024-08-07,PRD-H03,299.99,0,307.79,0.0
2024-08-07,PRD-H04,135.19,7,131.24,865.21
2024-08-07,PRD-B01,39.52,22,44.1,827.96
2024-08-07,PRD-B02,54.0,14,52.2,742.5
2024-08-07,PRD-B03,43.19,3,34.19,129.57
2024-08-07,PRD-B04,85.49,10,91.79,846.36
2024-08-07,PRD-S01,223.99,3,205.19,627.17
2024-08-07,PRD-S02,29.99,18,35.63,539.82
2024-08-07,PRD-S03,149.99,10,132.99,1492.4
2024-08-07,PRD-S04,53.99,7,45.59,377.93
2024-08-08,PRD-E01,137.99,5,130.49,648.55
2024-08-08,PRD-E02,189.99,6,194.99,1139.94
2024-08-08,PRD-E03,237.49,6,215.1,1389.32
2024-08-08,PRD-E04,55.19,7,52.24,383.57
2024-08-08,PRD-A01,61.74,10,65.1,605.06
2024-08-08,PRD-A02,113.99,6,114.99,649.74
2024-08-08,PRD-A03,44.99,9,50.39,402.66
2024-08-08,PRD-A04,94.99,3,88.2,284.97
2024-08-08,PRD-H01,47.49,1,54.99,37.99
2024-08-08,PRD-H02,172.79,2,161.99,345.58
2024-08-08,PRD-H03,299.99,3,307.79,899.97
2024-08-08,PRD-H04,135.19,3,131.24,405.57
2024-08-08,PRD-B01,39.52,6,44.1,233.17
2024-08-08,PRD-B02,54.0,11,52.2,588.6
2024-08-08,PRD-B03,43.19,3,34.19,120.93
2024-08-08,PRD-B04,85.49,6,91.79,478.74
2024-08-08,PRD-S01,223.99,2,205.19,425.58
2024-08-08,PRD-S02,29.99,22,35.63,652.28
2024-08-08,PRD-S03,149.99,1,132.99,149.99
2024-08-08,PRD-S04,53.99,13,45.59,685.67
2024-08-09,PRD-E01,137.99,6,130.49,827.94
2024-08-09,PRD-E02,189.99,6,194.99,1006.94
2024-08-09,PRD-E03,237.49,9,215.1,2125.54
2024-08-09,PRD-E04,55.19,10,52.24,551.9
2024-08-09,PRD-A01,61.74,7,65.1,429.09
2024-08-09,PRD-A02,113.99,13,114.99,1447.67
2024-08-09,PRD-A03,44.99,27,50.39,1212.48
2024-08-09,PRD-A04,94.99,4,88.2,365.71
2024-08-09,PRD-H01,47.49,8,54.99,377.55
2024-08-09,PRD-H02,172.79,4,161.99,691.16
2024-08-09,PRD-H03,299.99,2,307.79,569.98
2024-08-09,PRD-H04,135.19,15,131.24,2007.57
2024-08-09,PRD-B01,39.52,5,44.1,197.6
2024-08-09,PRD-B02,54.0,15,52.2,810.0
2024-08-09,PRD-B03,43.19,15,34.19,647.85
2024-08-09,PRD-B04,85.49,7,91.79,598.43
2024-08-09,PRD-S01,223.99,5,205.19,1119.95
2024-08-09,PRD-S02,29.99,30,35.63,896.7
2024-08-09,PRD-S03,149.99,2,132.99,299.98
2024-08-09,PRD-S04,53.99,8,45.59,431.92
2024-08-10,PRD-E01,137.99,14,130.49,1931.86
2024-08-10,PRD-E02,189.99,9,194.99,1709.91
2024-08-10,PRD-E03,237.49,5,215.1,1151.84
2024-08-10,PRD-E04,55.19,20,52.24,1103.8
2024-08-10,PRD-A01,61.74,5,65.1,305.61
2024-08-10,PRD-A02,113.99,13,114.99,1464.77
2024-08-10,PRD-A03,44.99,11,50.39,494.89
2024-08-10,PRD-A04,94.99,7,88.2,641.18
2024-08-10,PRD-H01,47.49,3,54.99,142.47
2024-08-10,PRD-H02,172.79,3,161.99,518.37
2024-08-10,PRD-H03,299.99,2,307.79,599.98
2024-08-10,PRD-H04,135.19,8,131.24,1040.96
2024-08-10,PRD-B01,39.52,15,44.1,592.8
2024-08-10,PRD-B02,54.0,15,52.2,810.0
2024-08-10,PRD-B03,43.19,9,34.19,380.07
2024-08-10,PRD-B04,85.49,6,91.79,508.67
2024-08-10,PRD-S01,223.99,6,205.19,1343.94
2024-08-10,PRD-S02,29.99,10,35.63,295.4
2024-08-10,PRD-S03,149.99,5,132.99,734.95
2024-08-10,PRD-S04,53.99,10,45.59,539.9
2024-08-11,PRD-E01,137.99,10,130.49,1379.9
2024-08-11,PRD-E02,189.99,7,194.99,1310.93
2024-08-11,PRD-E03,237.49,7,215.1,1614.95
2024-08-11,PRD-E04,55.19,28,52.24,1539.8
2024-08-11,PRD-A01,61.74,16,65.1,956.94
2024-08-11,PRD-A02,113.99,4,114.99,455.96
2024-08-11,PRD-A03,44.99,6,50.39,260.94
2024-08-11,PRD-A04,94.99,6,88.2,569.94
2024-08-11,PRD-H01,47.49,14,54.99,657.74
2024-08-11,PRD-H02,172.79,1,161.99,172.79
2024-08-11,PRD-H03,299.99,3,307.79,899.97
2024-08-11,PRD-H04,135.19,4,131.24,540.76
2024-08-11,PRD-B01,39.52,17,44.1,667.89
2024-08-11,PRD-B02,54.0,24,52.2,1290.6
2024-08-11,PRD-B03,43.19,5,34.19,213.79
2024-08-11,PRD-B04,85.49,3,91.79,239.37
2024-08-11,PRD-S01,223.99,4,205.19,895.96
2024-08-11,PRD-S02,29.99,22,35.63,656.78
2024-08-11,PRD-S03,149.99,8,132.99,1199.92
2024-08-11,PRD-S04,53.99,12,45.59,620.88
2024-08-12,PRD-E01,131.99,9,130.49,1187.91
2024-08-12,PRD-E02,207.99,4,194.99,748.76
2024-08-12,PRD-E03,219.99,5,215.1,1099.95
2024-08-12,PRD-E04,59.99,5,52.24,299.95
2024-08-12,PRD-A01,64.99,8,65.1,503.67
2024-08-12,PRD-A02,119.99,7,114.99,839.93
2024-08-12,PRD-A03,46.79,7,50.39,327.53
2024-08-12,PRD-A04,87.39,3,88.2,262.17
2024-08-12,PRD-H01,53.99,2,54.99,102.58
2024-08-12,PRD-H02,166.39,3,161.99,474.21
2024-08-12,PRD-H03,299.99,0,307.79,0.0
2024-08-12,PRD-H04,135.19,1,131.24,135.19
2024-08-12,PRD-B01,39.52,5,44.1,197.6
2024-08-12,PRD-B02,56.16,2,52.2,112.32
2024-08-12,PRD-B03,36.79,3,34.19,110.37
2024-08-12,PRD-B04,93.59,5,91.79,435.19
2024-08-12,PRD-S01,189.99,6,205.19,1130.44
2024-08-12,PRD-S02,28.49,11,35.63,287.74
2024-08-12,PRD-S03,155.99,6,132.99,935.94
2024-08-12,PRD-S04,51.99,10,45.59,517.3
2024-08-13,PRD-E01,131.99,7,130.49,917.33
2024-08-13,PRD-E02,207.99,3,194.99,623.97
2024-08-13,PRD-E03,219.99,2,215.1,439.98
2024-08-13,PRD-E04,59.99,4,52.24,236.96
2024-08-13,PRD-A01,64.99,2,65.1,129.98
2024-08-13,PRD-A02,119.99,6,114.99,719.94
2024-08-13,PRD-A03,46.79,3,50.39,140.37
2024-08-13,PRD-A04,87.39,9,88.2,764.66
2024-08-13,PRD-H01,53.99,2,54.99,107.98
2024-08-13,PRD-H02,166.39,1,161.99,158.07
2024-08-13,PRD-H03,299.99,0,307.79,0.0
2024-08-13,PRD-H04,135.19,17,131.24,2298.23
2024-08-13,PRD-B01,39.52,8,44.1,310.23
2024-08-13,PRD-B02,56.16,4,52.2,219.02
2024-08-13,PRD-B03,36.79,10,34.19,367.9
2024-08-13,PRD-B04,93.59,2,91.79,187.18
2024-08-13,PRD-S01,189.99,1,205.19,161.49
2024-08-13,PRD-S02,28.49,5,35.63,142.45
2024-08-13,PRD-S03,155.99,8,132.99,1216.72
2024-08-13,PRD-S04,51.99,8,45.59,415.92
2024-08-14,PRD-E01,131.99,11,130.49,1451.89
2024-08-14,PRD-E02,207.99,9,194.99,1788.71
2024-08-14,PRD-E03,219.99,8,215.1,1715.92
2024-08-14,PRD-E04,59.99,12,52.24,716.88
2024-08-14,PRD-A01,64.99,1,65.1,61.74
2024-08-14,PRD-A02,119.99,8,114.99,929.92
2024-08-14,PRD-A03,46.79,18,50.39,842.22
2024-08-14,PRD-A04,87.39,4,88.2,349.56
2024-08-14,PRD-H01,53.99,6,54.99,305.04
2024-08-14,PRD-H02,166.39,18,161.99,2803.66
2024-08-14,PRD-H03,299.99,2,307.79,569.98
2024-08-14,PRD-H04,135.19,5,131.24,675.95
2024-08-14,PRD-B01,39.52,15,44.1,588.85
2024-08-14,PRD-B02,56.16,2,52.2,112.32
2024-08-14,PRD-B03,36.79,7,34.19,257.53
2024-08-14,PRD-B04,93.59,11,91.79,1006.09
2024-08-14,PRD-S01,189.99,1,205.19,189.99
2024-08-14,PRD-S02,28.49,4,35.63,113.96
2024-08-14,PRD-S03,155.99,6,132.99,935.94
2024-08-14,PRD-S04,51.99,7,45.59,361.33
2024-08-15,PRD-E01,131.99,6,130.49,778.74
2024-08-15,PRD-E02,207.99,4,194.99,831.96
2024-08-15,PRD-E03,219.99,4,215.1,857.96
2024-08-15,PRD-E04,59.99,12,52.24,710.88
2024-08-15,PRD-A01,64.99,6,65.1,380.19
2024-08-15,PRD-A02,119.99,16,114.99,1919.84
2024-08-15,PRD-A03,46.79,2,50.39,93.58
2024-08-15,PRD-A04,87.39,6,88.2,519.97
2024-08-15,PRD-H01,53.99,5,54.99,269.95
2024-08-15,PRD-H02,166.39,7,161.99,1164.73
2024-08-15,PRD-H03,299.99,1,307.79,299.99
2024-08-15,PRD-H04,135.19,4,131.24,520.48
2024-08-15,PRD-B01,39.52,4,44.1,158.08
2024-08-15,PRD-B02,56.16,9,52.2,491.4
2024-08-15,PRD-B03,36.79,6,34.19,217.06
2024-08-15,PRD-B04,93.59,6,91.79,552.18
2024-08-15,PRD-S01,189.99,15,205.19,2849.85
2024-08-15,PRD-S02,28.49,12,35.63,340.46
2024-08-15,PRD-S03,155.99,3,132.99,460.17
2024-08-15,PRD-S04,51.99,5,45.59,252.15
2024-08-16,PRD-E01,131.99,3,130.49,376.17
2024-08-16,PRD-E02,207.99,4,194.99,831.96
2024-08-16,PRD-E03,219.99,3,215.1,659.97
2024-08-16,PRD-E04,59.99,8,52.24,470.92
2024-08-16,PRD-A01,64.99,7,65.1,454.93
2024-08-16,PRD-A02,119.99,5,114.99,581.95
2024-08-16,PRD-A03,46.79,12,50.39,561.48
2024-08-16,PRD-A04,87.39,5,88.2,436.95
2024-08-16,PRD-H01,53.99,3,54.99,151.17
2024-08-16,PRD-H02,166.39,5,161.99,831.95
2024-08-16,PRD-H03,299.99,2,307.79,584.98
2024-08-16,PRD-H04,135.19,7,131.24,946.33
2024-08-16,PRD-B01,39.52,12,44.1,472.26
2024-08-16,PRD-B02,56.16,5,52.2,269.57
2024-08-16,PRD-B03,36.79,12,34.19,441.48
2024-08-16,PRD-B04,93.59,2,91.79,187.18
2024-08-16,PRD-S01,189.99,0,205.19,0.0
2024-08-16,PRD-S02,28.49,13,35.63,351.87
2024-08-16,PRD-S03,155.99,3,132.99,467.97
2024-08-16,PRD-S04,51.99,5,45.59,259.95
2024-08-17,PRD-E01,131.99,4,130.49,527.96
2024-08-17,PRD-E02,207.99,8,194.99,1663.92
2024-08-17,PRD-E03,219.99,14,215.1,3079.86
2024-08-17,PRD-E04,59.99,15,52.24,896.85
2024-08-17,PRD-A01,64.99,8,65.1,503.67
2024-08-17,PRD-A02,119.99,9,114.99,1079.91
2024-08-17,PRD-A03,46.79,3,50.39,140.37
2024-08-17,PRD-A04,87.39,15,88.2,1306.48
2024-08-17,PRD-H01,53.99,2,54.99,107.98
2024-08-17,PRD-H02,166.39,2,161.99,332.78
2024-08-17,PRD-H03,299.99,4,307.79,1199.96
2024-08-17,PRD-H04,135.19,5,131.24,662.43
2024-08-17,PRD-B01,39.52,16,44.1,628.37
2024-08-17,PRD-B02,56.16,16,52.2,898.56
2024-08-17,PRD-B03,36.79,8,34.19,292.48
2024-08-17,PRD-B04,93.59,3,91.79,262.05
2024-08-17,PRD-S01,189.99,1,205.19,151.99
2024-08-17,PRD-S02,28.49,16,35.63,451.57
2024-08-17,PRD-S03,155.99,4,132.99,616.16
2024-08-17,PRD-S04,51.99,20,45.59,1026.8
2024-08-18,PRD-E01,131.99,14,130.49,1847.86
2024-08-18,PRD-E02,207.99,5,194.99,1039.95
2024-08-18,PRD-E03,219.99,8,215.1,1759.92
2024-08-18,PRD-E04,59.99,20,52.24,1166.8
2024-08-18,PRD-A01,64.99,4,65.1,259.96
2024-08-18,PRD-A02,119.99,8,114.99,935.92
2024-08-18,PRD-A03,46.79,7,50.39,320.51
2024-08-18,PRD-A04,87.39,4,88.2,349.56
2024-08-18,PRD-H01,53.99,18,54.99,971.82
2024-08-18,PRD-H02,166.39,4,161.99,665.56
2024-08-18,PRD-H03,299.99,6,307.79,1799.94
2024-08-18,PRD-H04,135.19,5,131.24,675.95
2024-08-18,PRD-B01,39.52,12,44.1,470.29
2024-08-18,PRD-B02,56.16,14,52.2,760.96
2024-08-18,PRD-B03,36.79,8,34.19,294.32
2024-08-18,PRD-B04,93.59,8,91.79,720.64
2024-08-18,PRD-S01,189.99,10,205.19,1899.9
2024-08-18,PRD-S02,28.49,12,35.63,341.88
2024-08-18,PRD-S03,155.99,8,132.99,1247.92
2024-08-18,PRD-S04,51.99,11,45.59,558.89
2024-08-19,PRD-E01,131.99,10,137.74,1313.3
2024-08-19,PRD-E02,207.99,5,204.74,1039.95
2024-08-19,PRD-E03,219.99,12,250.95,2529.88
2024-08-19,PRD-E04,59.99,12,54.99,701.88
2024-08-19,PRD-A01,64.99,2,55.8,123.48
2024-08-19,PRD-A02,119.99,7,114.99,839.93
2024-08-19,PRD-A03,46.79,10,47.99,467.9
2024-08-19,PRD-A04,87.39,9,105.84,773.4
2024-08-19,PRD-H01,53.99,5,54.99,269.95
2024-08-19,PRD-H02,166.39,3,161.99,499.17
2024-08-19,PRD-H03,299.99,1,284.99,299.99
2024-08-19,PRD-H04,135.19,5,131.24,675.95
2024-08-19,PRD-B01,39.52,9,45.36,343.83
2024-08-19,PRD-B02,56.16,10,62.64,550.37
2024-08-19,PRD-B03,36.79,5,39.89,183.95
2024-08-19,PRD-B04,93.59,3,91.79,280.77
2024-08-19,PRD-S01,189.99,1,199.49,189.99
2024-08-19,PRD-S02,28.49,18,32.99,504.27
2024-08-19,PRD-S03,155.99,2,125.99,296.38
2024-08-19,PRD-S04,51.99,9,47.99,465.31
2024-08-20,PRD-E01,131.99,8,137.74,1049.32
2024-08-20,PRD-E02,207.99,2,204.74,415.98
2024-08-20,PRD-E03,219.99,7,250.95,1517.93
2024-08-20,PRD-E04,59.99,15,54.99,899.85
2024-08-20,PRD-A01,64.99,0,55.8,0.0
2024-08-20,PRD-A02,119.99,4,114.99,479.96
2024-08-20,PRD-A03,46.79,11,47.99,514.69
2024-08-20,PRD-A04,87.39,4,105.84,349.56
2024-08-20,PRD-H01,53.99,5,54.99,269.95
2024-08-20,PRD-H02,166.39,9,161.99,1455.91
2024-08-20,PRD-H03,299.99,0,284.99,0.0
2024-08-20,PRD-H04,135.19,1,131.24,121.67
2024-08-20,PRD-B01,39.52,8,45.36,316.16
2024-08-20,PRD-B02,56.16,6,62.64,331.34
2024-08-20,PRD-B03,36.79,10,39.89,358.7
2024-08-20,PRD-B04,93.59,10,91.79,935.9
2024-08-20,PRD-S01,189.99,7,199.49,1320.43
2024-08-20,PRD-S02,28.49,6,32.99,169.52
2024-08-20,PRD-S03,155.99,6,125.99,935.94
2024-08-20,PRD-S04,51.99,15,47.99,779.85
2024-08-21,PRD-E01,131.99,7,137.74,917.33
2024-08-21,PRD-E02,207.99,1,204.74,207.99
2024-08-21,PRD-E03,219.99,13,250.95,2815.87
2024-08-21,PRD-E04,59.99,8,54.99,479.92
2024-08-21,PRD-A01,64.99,3,55.8,188.47
2024-08-21,PRD-A02,119.99,10,114.99,1169.9
2024-08-21,PRD-A03,46.79,2,47.99,93.58
2024-08-21,PRD-A04,87.39,3,105.84,257.8
2024-08-21,PRD-H01,53.99,12,54.99,642.48
2024-08-21,PRD-H02,166.39,5,161.99,831.95
2024-08-21,PRD-H03,299.99,0,284.99,0.0
2024-08-21,PRD-H04,135.19,7,131.24,932.81
2024-08-21,PRD-B01,39.52,5,45.36,197.6
2024-08-21,PRD-B02,56.16,8,62.64,449.28
2024-08-21,PRD-B03,36.79,21,39.89,713.71
2024-08-21,PRD-B04,93.59,2,91.79,187.18
2024-08-21,PRD-S01,189.99,4,199.49,759.96
2024-08-21,PRD-S02,28.49,8,32.99,227.92
2024-08-21,PRD-S03,155.99,7,125.99,1052.93
2024-08-21,PRD-S04,51.99,18,47.99,925.42
2024-08-22,PRD-E01,131.99,10,137.74,1313.3
2024-08-22,PRD-E02,207.99,2,204.74,415.98
2024-08-22,PRD-E03,219.99,4,250.95,857.96
2024-08-22,PRD-E04,59.99,10,54.99,599.9
2024-08-22,PRD-A01,64.99,3,55.8,188.47
2024-08-22,PRD-A02,119.99,3,114.99,359.97
2024-08-22,PRD-A03,46.79,14,47.99,636.34
2024-08-22,PRD-A04,87.39,6,105.84,524.34
2024-08-22,PRD-H01,53.99,6,54.99,307.74
2024-08-22,PRD-H02,166.39,5,161.99,798.67
2024-08-22,PRD-H03,299.99,0,284.99,0.0
2024-08-22,PRD-H04,135.19,3,131.24,405.57
2024-08-22,PRD-B01,39.52,12,45.36,474.24
2024-08-22,PRD-B02,56.16,6,62.64,336.96
2024-08-22,PRD-B03,36.79,9,39.89,327.43
2024-08-22,PRD-B04,93.59,4,91.79,374.36
2024-08-22,PRD-S01,189.99,7,199.49,1291.93
2024-08-22,PRD-S02,28.49,3,32.99,85.47
2024-08-22,PRD-S03,155.99,5,125.99,779.95
2024-08-22,PRD-S04,51.99,18,47.99,925.42
2024-08-23,PRD-E01,131.99,10,137.74,1280.3
2024-08-23,PRD-E02,207.99,6,204.74,1091.94
2024-08-23,PRD-E03,219.99,14,250.95,2936.86
2024-08-23,PRD-E04,59.99,19,54.99,1133.81
2024-08-23,PRD-A01,64.99,2,55.8,129.98
2024-08-23,PRD-A02,119.99,1,114.99,119.99
2024-08-23,PRD-A03,46.79,7,47.99,327.53
2024-08-23,PRD-A04,87.39,3,105.84,262.17
2024-08-23,PRD-H01,53.99,3,54.99,161.97
2024-08-23,PRD-H02,166.39,1,161.99,166.39
2024-08-23,PRD-H03,299.99,0,284.99,0.0
2024-08-23,PRD-H04,135.19,3,131.24,398.81
2024-08-23,PRD-B01,39.52,9,45.36,343.81
2024-08-23,PRD-B02,56.16,6,62.64,320.12
2024-08-23,PRD-B03,36.79,3,39.89,99.33
2024-08-23,PRD-B04,93.59,8,91.79,739.36
2024-08-23,PRD-S01,189.99,2,199.49,370.48
2024-08-23,PRD-S02,28.49,12,32.99,327.63
2024-08-23,PRD-S03,155.99,8,125.99,1232.32
2024-08-23,PRD-S04,51.99,4,47.99,205.36
2024-08-24,PRD-E01,131.99,9,137.74,1187.91
2024-08-24,PRD-E02,207.99,12,204.74,2142.28
2024-08-24,PRD-E03,219.99,5,250.95,1099.95
2024-08-24,PRD-E04,59.99,7,54.99,419.93
2024-08-24,PRD-A01,64.99,0,55.8,0.0
2024-08-24,PRD-A02,119.99,9,114.99,1061.91
2024-08-24,PRD-A03,46.79,9,47.99,414.09
2024-08-24,PRD-A04,87.39,6,105.84,511.23
2024-08-24,PRD-H01,53.99,18,54.99,971.82
2024-08-24,PRD-H02,166.39,5,161.99,815.31
2024-08-24,PRD-H03,299.99,2,284.99,584.98
2024-08-24,PRD-H04,135.19,6,131.24,811.14
2024-08-24,PRD-B01,39.52,9,45.36,349.74
2024-08-24,PRD-B02,56.16,8,62.64,449.28
2024-08-24,PRD-B03,36.79,11,39.89,395.49
2024-08-24,PRD-B04,93.59,5,91.79,467.95
2024-08-24,PRD-S01,189.99,2,199.49,351.48
2024-08-24,PRD-S02,28.49,18,32.99,512.82
2024-08-24,PRD-S03,155.99,5,125.99,779.95
2024-08-24,PRD-S04,51.99,13,47.99,673.27
2024-08-25,PRD-E01,131.99,5,137.74,646.75
2024-08-25,PRD-E02,207.99,17,204.74,3452.63
2024-08-25,PRD-E03,219.99,3,250.95,659.97
2024-08-25,PRD-E04,59.99,16,54.99,959.84
2024-08-25,PRD-A01,64.99,7,55.8,448.43
